"pf"	"scenario"
"1088"	"Parameters prev-exp-BU 1977 11_06_2020 02_25.txt"	"prev-exp-BU"
"1089"	"Parameters prev-exp-BU 1978 11_06_2020 02_25.txt"	"prev-exp-BU"
"1090"	"Parameters prev-exp-BU 1979 11_06_2020 02_26.txt"	"prev-exp-BU"
"1091"	"Parameters prev-exp-BU 198 10_06_2020 19_59.txt"	"prev-exp-BU"
"1092"	"Parameters prev-exp-BU 1980 11_06_2020 02_26.txt"	"prev-exp-BU"
"1093"	"Parameters prev-exp-BU 1981 11_06_2020 02_27.txt"	"prev-exp-BU"
"1094"	"Parameters prev-exp-BU 1982 11_06_2020 02_27.txt"	"prev-exp-BU"
"1095"	"Parameters prev-exp-BU 1983 11_06_2020 02_28.txt"	"prev-exp-BU"
"1096"	"Parameters prev-exp-BU 1984 11_06_2020 02_28.txt"	"prev-exp-BU"
"1097"	"Parameters prev-exp-BU 1985 11_06_2020 02_29.txt"	"prev-exp-BU"
"1098"	"Parameters prev-exp-BU 1986 11_06_2020 02_29.txt"	"prev-exp-BU"
"1099"	"Parameters prev-exp-BU 1987 11_06_2020 02_30.txt"	"prev-exp-BU"
"1100"	"Parameters prev-exp-BU 1988 11_06_2020 02_30.txt"	"prev-exp-BU"
"1101"	"Parameters prev-exp-BU 1989 11_06_2020 02_31.txt"	"prev-exp-BU"
"1102"	"Parameters prev-exp-BU 199 10_06_2020 19_59.txt"	"prev-exp-BU"
"1103"	"Parameters prev-exp-BU 1990 11_06_2020 02_31.txt"	"prev-exp-BU"
"1104"	"Parameters prev-exp-BU 1991 11_06_2020 02_31.txt"	"prev-exp-BU"
"1105"	"Parameters prev-exp-BU 1992 11_06_2020 02_32.txt"	"prev-exp-BU"
"1106"	"Parameters prev-exp-BU 1993 11_06_2020 02_32.txt"	"prev-exp-BU"
"1107"	"Parameters prev-exp-BU 1994 11_06_2020 02_33.txt"	"prev-exp-BU"
"1108"	"Parameters prev-exp-BU 1995 11_06_2020 02_33.txt"	"prev-exp-BU"
"1109"	"Parameters prev-exp-BU 1996 11_06_2020 02_34.txt"	"prev-exp-BU"
"1110"	"Parameters prev-exp-BU 1997 11_06_2020 02_34.txt"	"prev-exp-BU"
"1111"	"Parameters prev-exp-BU 1998 11_06_2020 02_35.txt"	"prev-exp-BU"
"1112"	"Parameters prev-exp-BU 1999 11_06_2020 02_35.txt"	"prev-exp-BU"
"1113"	"Parameters prev-exp-BU 2 10_06_2020 18_28.txt"	"prev-exp-BU"
"1114"	"Parameters prev-exp-BU 20 10_06_2020 18_36.txt"	"prev-exp-BU"
"1115"	"Parameters prev-exp-BU 200 10_06_2020 20_00.txt"	"prev-exp-BU"
"1116"	"Parameters prev-exp-BU 2000 10_06_2020 19_37.txt"	"prev-exp-BU"
"1117"	"Parameters prev-exp-BU 2001 10_06_2020 19_38.txt"	"prev-exp-BU"
"1118"	"Parameters prev-exp-BU 2002 10_06_2020 19_38.txt"	"prev-exp-BU"
"1119"	"Parameters prev-exp-BU 2003 10_06_2020 19_39.txt"	"prev-exp-BU"
"1120"	"Parameters prev-exp-BU 2004 10_06_2020 19_39.txt"	"prev-exp-BU"
"1121"	"Parameters prev-exp-BU 2005 10_06_2020 19_40.txt"	"prev-exp-BU"
"1122"	"Parameters prev-exp-BU 2006 10_06_2020 19_40.txt"	"prev-exp-BU"
"1123"	"Parameters prev-exp-BU 2007 10_06_2020 19_41.txt"	"prev-exp-BU"
"1124"	"Parameters prev-exp-BU 2008 10_06_2020 19_41.txt"	"prev-exp-BU"
"1125"	"Parameters prev-exp-BU 2009 10_06_2020 19_42.txt"	"prev-exp-BU"
"1126"	"Parameters prev-exp-BU 201 10_06_2020 20_00.txt"	"prev-exp-BU"
"1127"	"Parameters prev-exp-BU 2010 10_06_2020 19_42.txt"	"prev-exp-BU"
"1128"	"Parameters prev-exp-BU 2011 10_06_2020 19_43.txt"	"prev-exp-BU"
"1129"	"Parameters prev-exp-BU 2012 10_06_2020 19_43.txt"	"prev-exp-BU"
"1130"	"Parameters prev-exp-BU 2013 10_06_2020 19_44.txt"	"prev-exp-BU"
"1131"	"Parameters prev-exp-BU 2014 10_06_2020 19_44.txt"	"prev-exp-BU"
"1132"	"Parameters prev-exp-BU 2015 10_06_2020 19_45.txt"	"prev-exp-BU"
"1133"	"Parameters prev-exp-BU 2016 10_06_2020 19_45.txt"	"prev-exp-BU"
"1134"	"Parameters prev-exp-BU 2017 10_06_2020 19_45.txt"	"prev-exp-BU"
"1135"	"Parameters prev-exp-BU 2018 10_06_2020 19_46.txt"	"prev-exp-BU"
"1136"	"Parameters prev-exp-BU 2019 10_06_2020 19_46.txt"	"prev-exp-BU"
"1137"	"Parameters prev-exp-BU 202 10_06_2020 20_01.txt"	"prev-exp-BU"
"1138"	"Parameters prev-exp-BU 2020 10_06_2020 19_47.txt"	"prev-exp-BU"
"1139"	"Parameters prev-exp-BU 2021 10_06_2020 19_47.txt"	"prev-exp-BU"
"1140"	"Parameters prev-exp-BU 2022 10_06_2020 19_48.txt"	"prev-exp-BU"
"1141"	"Parameters prev-exp-BU 2023 10_06_2020 19_48.txt"	"prev-exp-BU"
"1142"	"Parameters prev-exp-BU 2024 10_06_2020 19_49.txt"	"prev-exp-BU"
"1143"	"Parameters prev-exp-BU 2025 10_06_2020 19_49.txt"	"prev-exp-BU"
"1144"	"Parameters prev-exp-BU 2026 10_06_2020 19_50.txt"	"prev-exp-BU"
"1145"	"Parameters prev-exp-BU 2027 10_06_2020 19_50.txt"	"prev-exp-BU"
"1146"	"Parameters prev-exp-BU 2028 10_06_2020 19_51.txt"	"prev-exp-BU"
"1147"	"Parameters prev-exp-BU 2029 10_06_2020 19_51.txt"	"prev-exp-BU"
"1148"	"Parameters prev-exp-BU 203 10_06_2020 20_01.txt"	"prev-exp-BU"
"1149"	"Parameters prev-exp-BU 2030 10_06_2020 19_52.txt"	"prev-exp-BU"
"1150"	"Parameters prev-exp-BU 2031 10_06_2020 19_52.txt"	"prev-exp-BU"
"1151"	"Parameters prev-exp-BU 2032 10_06_2020 19_53.txt"	"prev-exp-BU"
"1152"	"Parameters prev-exp-BU 2033 10_06_2020 19_53.txt"	"prev-exp-BU"
"1153"	"Parameters prev-exp-BU 2034 10_06_2020 19_54.txt"	"prev-exp-BU"
"1154"	"Parameters prev-exp-BU 2035 10_06_2020 19_54.txt"	"prev-exp-BU"
"1155"	"Parameters prev-exp-BU 2036 10_06_2020 19_54.txt"	"prev-exp-BU"
"1156"	"Parameters prev-exp-BU 2037 10_06_2020 19_55.txt"	"prev-exp-BU"
"1157"	"Parameters prev-exp-BU 2038 10_06_2020 19_55.txt"	"prev-exp-BU"
"1158"	"Parameters prev-exp-BU 2039 10_06_2020 19_56.txt"	"prev-exp-BU"
"1159"	"Parameters prev-exp-BU 204 10_06_2020 20_02.txt"	"prev-exp-BU"
"1160"	"Parameters prev-exp-BU 2040 10_06_2020 19_56.txt"	"prev-exp-BU"
"1161"	"Parameters prev-exp-BU 2041 10_06_2020 19_57.txt"	"prev-exp-BU"
"1162"	"Parameters prev-exp-BU 2042 10_06_2020 19_57.txt"	"prev-exp-BU"
"1163"	"Parameters prev-exp-BU 2043 10_06_2020 19_58.txt"	"prev-exp-BU"
"1164"	"Parameters prev-exp-BU 2044 10_06_2020 19_58.txt"	"prev-exp-BU"
"1165"	"Parameters prev-exp-BU 2045 10_06_2020 19_58.txt"	"prev-exp-BU"
"1166"	"Parameters prev-exp-BU 2046 10_06_2020 19_59.txt"	"prev-exp-BU"
"1167"	"Parameters prev-exp-BU 2047 10_06_2020 19_59.txt"	"prev-exp-BU"
"1168"	"Parameters prev-exp-BU 2048 10_06_2020 20_00.txt"	"prev-exp-BU"
"1169"	"Parameters prev-exp-BU 2049 10_06_2020 20_00.txt"	"prev-exp-BU"
"1170"	"Parameters prev-exp-BU 205 10_06_2020 20_02.txt"	"prev-exp-BU"
"1171"	"Parameters prev-exp-BU 2050 10_06_2020 20_01.txt"	"prev-exp-BU"
"1172"	"Parameters prev-exp-BU 2051 10_06_2020 20_01.txt"	"prev-exp-BU"
"1173"	"Parameters prev-exp-BU 2052 10_06_2020 20_02.txt"	"prev-exp-BU"
"1174"	"Parameters prev-exp-BU 2053 10_06_2020 20_02.txt"	"prev-exp-BU"
"1175"	"Parameters prev-exp-BU 2054 10_06_2020 20_03.txt"	"prev-exp-BU"
"1176"	"Parameters prev-exp-BU 2055 10_06_2020 20_03.txt"	"prev-exp-BU"
"1177"	"Parameters prev-exp-BU 2056 10_06_2020 20_04.txt"	"prev-exp-BU"
"1178"	"Parameters prev-exp-BU 2057 10_06_2020 20_04.txt"	"prev-exp-BU"
"1179"	"Parameters prev-exp-BU 2058 10_06_2020 20_05.txt"	"prev-exp-BU"
"1180"	"Parameters prev-exp-BU 2059 10_06_2020 20_05.txt"	"prev-exp-BU"
"1181"	"Parameters prev-exp-BU 206 10_06_2020 20_02.txt"	"prev-exp-BU"
"1182"	"Parameters prev-exp-BU 2060 10_06_2020 20_06.txt"	"prev-exp-BU"
"1183"	"Parameters prev-exp-BU 2061 10_06_2020 20_06.txt"	"prev-exp-BU"
"1184"	"Parameters prev-exp-BU 2062 10_06_2020 20_06.txt"	"prev-exp-BU"
"1185"	"Parameters prev-exp-BU 2063 10_06_2020 20_07.txt"	"prev-exp-BU"
"1186"	"Parameters prev-exp-BU 2064 10_06_2020 20_07.txt"	"prev-exp-BU"
"1187"	"Parameters prev-exp-BU 2065 10_06_2020 20_08.txt"	"prev-exp-BU"
"1188"	"Parameters prev-exp-BU 2066 10_06_2020 20_08.txt"	"prev-exp-BU"
"1189"	"Parameters prev-exp-BU 2067 10_06_2020 20_09.txt"	"prev-exp-BU"
"1190"	"Parameters prev-exp-BU 2068 10_06_2020 20_09.txt"	"prev-exp-BU"
"1191"	"Parameters prev-exp-BU 2069 10_06_2020 20_10.txt"	"prev-exp-BU"
"1192"	"Parameters prev-exp-BU 207 10_06_2020 20_03.txt"	"prev-exp-BU"
"1193"	"Parameters prev-exp-BU 2070 10_06_2020 20_10.txt"	"prev-exp-BU"
"1194"	"Parameters prev-exp-BU 2071 10_06_2020 20_11.txt"	"prev-exp-BU"
"1195"	"Parameters prev-exp-BU 2072 10_06_2020 20_11.txt"	"prev-exp-BU"
"1196"	"Parameters prev-exp-BU 2073 10_06_2020 20_12.txt"	"prev-exp-BU"
"1197"	"Parameters prev-exp-BU 2074 10_06_2020 20_12.txt"	"prev-exp-BU"
"1198"	"Parameters prev-exp-BU 2075 10_06_2020 20_13.txt"	"prev-exp-BU"
"1199"	"Parameters prev-exp-BU 2076 10_06_2020 20_13.txt"	"prev-exp-BU"
"1200"	"Parameters prev-exp-BU 2077 10_06_2020 20_14.txt"	"prev-exp-BU"
"1201"	"Parameters prev-exp-BU 2078 10_06_2020 20_14.txt"	"prev-exp-BU"
"1202"	"Parameters prev-exp-BU 2079 10_06_2020 20_15.txt"	"prev-exp-BU"
"1203"	"Parameters prev-exp-BU 208 10_06_2020 20_03.txt"	"prev-exp-BU"
"1204"	"Parameters prev-exp-BU 2080 10_06_2020 20_15.txt"	"prev-exp-BU"
"1205"	"Parameters prev-exp-BU 2081 10_06_2020 20_15.txt"	"prev-exp-BU"
"1206"	"Parameters prev-exp-BU 2082 10_06_2020 20_16.txt"	"prev-exp-BU"
"1207"	"Parameters prev-exp-BU 2083 10_06_2020 20_16.txt"	"prev-exp-BU"
"1208"	"Parameters prev-exp-BU 2084 10_06_2020 20_17.txt"	"prev-exp-BU"
"1209"	"Parameters prev-exp-BU 2085 10_06_2020 20_17.txt"	"prev-exp-BU"
"1210"	"Parameters prev-exp-BU 2086 10_06_2020 20_18.txt"	"prev-exp-BU"
"1211"	"Parameters prev-exp-BU 2087 10_06_2020 20_18.txt"	"prev-exp-BU"
"1212"	"Parameters prev-exp-BU 2088 10_06_2020 20_19.txt"	"prev-exp-BU"
"1213"	"Parameters prev-exp-BU 2089 10_06_2020 20_19.txt"	"prev-exp-BU"
"1214"	"Parameters prev-exp-BU 209 10_06_2020 20_04.txt"	"prev-exp-BU"
"1215"	"Parameters prev-exp-BU 2090 10_06_2020 20_20.txt"	"prev-exp-BU"
"1216"	"Parameters prev-exp-BU 2091 10_06_2020 20_20.txt"	"prev-exp-BU"
"1217"	"Parameters prev-exp-BU 2092 10_06_2020 20_21.txt"	"prev-exp-BU"
"1218"	"Parameters prev-exp-BU 2093 10_06_2020 20_21.txt"	"prev-exp-BU"
"1219"	"Parameters prev-exp-BU 2094 10_06_2020 20_22.txt"	"prev-exp-BU"
"1220"	"Parameters prev-exp-BU 2095 10_06_2020 20_22.txt"	"prev-exp-BU"
"1221"	"Parameters prev-exp-BU 2096 10_06_2020 20_23.txt"	"prev-exp-BU"
"1222"	"Parameters prev-exp-BU 2097 10_06_2020 20_23.txt"	"prev-exp-BU"
"1223"	"Parameters prev-exp-BU 2098 10_06_2020 20_24.txt"	"prev-exp-BU"
"1224"	"Parameters prev-exp-BU 2099 10_06_2020 20_24.txt"	"prev-exp-BU"
"1225"	"Parameters prev-exp-BU 21 10_06_2020 18_37.txt"	"prev-exp-BU"
"1226"	"Parameters prev-exp-BU 210 10_06_2020 20_04.txt"	"prev-exp-BU"
"1227"	"Parameters prev-exp-BU 2100 10_06_2020 20_24.txt"	"prev-exp-BU"
"1228"	"Parameters prev-exp-BU 2101 10_06_2020 20_25.txt"	"prev-exp-BU"
"1229"	"Parameters prev-exp-BU 2102 10_06_2020 20_25.txt"	"prev-exp-BU"
"1230"	"Parameters prev-exp-BU 2103 10_06_2020 20_26.txt"	"prev-exp-BU"
"1231"	"Parameters prev-exp-BU 2104 10_06_2020 20_26.txt"	"prev-exp-BU"
"1232"	"Parameters prev-exp-BU 2105 10_06_2020 20_27.txt"	"prev-exp-BU"
"1233"	"Parameters prev-exp-BU 2106 10_06_2020 20_27.txt"	"prev-exp-BU"
"1234"	"Parameters prev-exp-BU 2107 10_06_2020 20_27.txt"	"prev-exp-BU"
"1235"	"Parameters prev-exp-BU 2108 10_06_2020 20_28.txt"	"prev-exp-BU"
"1236"	"Parameters prev-exp-BU 2109 10_06_2020 20_28.txt"	"prev-exp-BU"
"1237"	"Parameters prev-exp-BU 211 10_06_2020 20_05.txt"	"prev-exp-BU"
"1238"	"Parameters prev-exp-BU 2110 10_06_2020 20_29.txt"	"prev-exp-BU"
"1239"	"Parameters prev-exp-BU 2111 10_06_2020 20_29.txt"	"prev-exp-BU"
"1240"	"Parameters prev-exp-BU 2112 10_06_2020 20_30.txt"	"prev-exp-BU"
"1241"	"Parameters prev-exp-BU 2113 10_06_2020 20_30.txt"	"prev-exp-BU"
"1242"	"Parameters prev-exp-BU 2114 10_06_2020 20_31.txt"	"prev-exp-BU"
"1243"	"Parameters prev-exp-BU 2115 10_06_2020 20_31.txt"	"prev-exp-BU"
"1244"	"Parameters prev-exp-BU 2116 10_06_2020 20_32.txt"	"prev-exp-BU"
"1245"	"Parameters prev-exp-BU 2117 10_06_2020 20_32.txt"	"prev-exp-BU"
"1246"	"Parameters prev-exp-BU 2118 10_06_2020 20_33.txt"	"prev-exp-BU"
"1247"	"Parameters prev-exp-BU 2119 10_06_2020 20_33.txt"	"prev-exp-BU"
"1248"	"Parameters prev-exp-BU 212 10_06_2020 20_05.txt"	"prev-exp-BU"
"1249"	"Parameters prev-exp-BU 2120 10_06_2020 20_33.txt"	"prev-exp-BU"
"1250"	"Parameters prev-exp-BU 2121 10_06_2020 20_34.txt"	"prev-exp-BU"
"1251"	"Parameters prev-exp-BU 2122 10_06_2020 20_34.txt"	"prev-exp-BU"
"1252"	"Parameters prev-exp-BU 2123 10_06_2020 20_35.txt"	"prev-exp-BU"
"1253"	"Parameters prev-exp-BU 2124 10_06_2020 20_35.txt"	"prev-exp-BU"
"1254"	"Parameters prev-exp-BU 2125 10_06_2020 20_36.txt"	"prev-exp-BU"
"1255"	"Parameters prev-exp-BU 2126 10_06_2020 20_36.txt"	"prev-exp-BU"
"1256"	"Parameters prev-exp-BU 2127 10_06_2020 20_37.txt"	"prev-exp-BU"
"1257"	"Parameters prev-exp-BU 2128 10_06_2020 20_37.txt"	"prev-exp-BU"
"1258"	"Parameters prev-exp-BU 2129 10_06_2020 20_38.txt"	"prev-exp-BU"
"1259"	"Parameters prev-exp-BU 213 10_06_2020 20_06.txt"	"prev-exp-BU"
"1260"	"Parameters prev-exp-BU 2130 10_06_2020 20_38.txt"	"prev-exp-BU"
"1261"	"Parameters prev-exp-BU 2131 10_06_2020 20_39.txt"	"prev-exp-BU"
"1262"	"Parameters prev-exp-BU 2132 10_06_2020 20_39.txt"	"prev-exp-BU"
"1263"	"Parameters prev-exp-BU 2133 10_06_2020 20_40.txt"	"prev-exp-BU"
"1264"	"Parameters prev-exp-BU 2134 10_06_2020 20_40.txt"	"prev-exp-BU"
"1265"	"Parameters prev-exp-BU 2135 10_06_2020 20_40.txt"	"prev-exp-BU"
"1266"	"Parameters prev-exp-BU 2136 10_06_2020 20_41.txt"	"prev-exp-BU"
"1267"	"Parameters prev-exp-BU 2137 10_06_2020 20_41.txt"	"prev-exp-BU"
"1268"	"Parameters prev-exp-BU 2138 10_06_2020 20_42.txt"	"prev-exp-BU"
"1269"	"Parameters prev-exp-BU 2139 10_06_2020 20_42.txt"	"prev-exp-BU"
"1270"	"Parameters prev-exp-BU 214 10_06_2020 20_06.txt"	"prev-exp-BU"
"1271"	"Parameters prev-exp-BU 2140 10_06_2020 20_43.txt"	"prev-exp-BU"
"1272"	"Parameters prev-exp-BU 2141 10_06_2020 20_43.txt"	"prev-exp-BU"
"1273"	"Parameters prev-exp-BU 2142 10_06_2020 20_44.txt"	"prev-exp-BU"
"1274"	"Parameters prev-exp-BU 2143 10_06_2020 20_44.txt"	"prev-exp-BU"
"1275"	"Parameters prev-exp-BU 2144 10_06_2020 20_45.txt"	"prev-exp-BU"
"1276"	"Parameters prev-exp-BU 2145 10_06_2020 20_45.txt"	"prev-exp-BU"
"1277"	"Parameters prev-exp-BU 2146 10_06_2020 20_46.txt"	"prev-exp-BU"
"1278"	"Parameters prev-exp-BU 2147 10_06_2020 20_46.txt"	"prev-exp-BU"
"1279"	"Parameters prev-exp-BU 2148 10_06_2020 20_47.txt"	"prev-exp-BU"
"1280"	"Parameters prev-exp-BU 2149 10_06_2020 20_47.txt"	"prev-exp-BU"
"1281"	"Parameters prev-exp-BU 215 10_06_2020 20_07.txt"	"prev-exp-BU"
"1282"	"Parameters prev-exp-BU 2150 10_06_2020 20_48.txt"	"prev-exp-BU"
"1283"	"Parameters prev-exp-BU 2151 10_06_2020 20_48.txt"	"prev-exp-BU"
"1284"	"Parameters prev-exp-BU 2152 10_06_2020 20_48.txt"	"prev-exp-BU"
"1285"	"Parameters prev-exp-BU 2153 10_06_2020 20_49.txt"	"prev-exp-BU"
"1286"	"Parameters prev-exp-BU 2154 10_06_2020 20_49.txt"	"prev-exp-BU"
"1287"	"Parameters prev-exp-BU 2155 10_06_2020 20_50.txt"	"prev-exp-BU"
"1288"	"Parameters prev-exp-BU 2156 10_06_2020 20_50.txt"	"prev-exp-BU"
"1289"	"Parameters prev-exp-BU 2157 10_06_2020 20_51.txt"	"prev-exp-BU"
"1290"	"Parameters prev-exp-BU 2158 10_06_2020 20_51.txt"	"prev-exp-BU"
"1291"	"Parameters prev-exp-BU 2159 10_06_2020 20_52.txt"	"prev-exp-BU"
"1292"	"Parameters prev-exp-BU 216 10_06_2020 20_07.txt"	"prev-exp-BU"
"1293"	"Parameters prev-exp-BU 2160 10_06_2020 20_52.txt"	"prev-exp-BU"
"1294"	"Parameters prev-exp-BU 2161 10_06_2020 20_53.txt"	"prev-exp-BU"
"1295"	"Parameters prev-exp-BU 2162 10_06_2020 20_53.txt"	"prev-exp-BU"
"1296"	"Parameters prev-exp-BU 2163 10_06_2020 20_54.txt"	"prev-exp-BU"
"1297"	"Parameters prev-exp-BU 2164 10_06_2020 20_54.txt"	"prev-exp-BU"
"1298"	"Parameters prev-exp-BU 2165 10_06_2020 20_54.txt"	"prev-exp-BU"
"1299"	"Parameters prev-exp-BU 2166 10_06_2020 20_55.txt"	"prev-exp-BU"
"1300"	"Parameters prev-exp-BU 2167 10_06_2020 20_55.txt"	"prev-exp-BU"
"1301"	"Parameters prev-exp-BU 2168 10_06_2020 20_56.txt"	"prev-exp-BU"
"1302"	"Parameters prev-exp-BU 2169 10_06_2020 20_56.txt"	"prev-exp-BU"
"1303"	"Parameters prev-exp-BU 217 10_06_2020 20_08.txt"	"prev-exp-BU"
"1304"	"Parameters prev-exp-BU 2170 10_06_2020 20_57.txt"	"prev-exp-BU"
"1305"	"Parameters prev-exp-BU 2171 10_06_2020 20_57.txt"	"prev-exp-BU"
"1306"	"Parameters prev-exp-BU 2172 10_06_2020 20_58.txt"	"prev-exp-BU"
"1307"	"Parameters prev-exp-BU 2173 10_06_2020 20_58.txt"	"prev-exp-BU"
"1308"	"Parameters prev-exp-BU 2174 10_06_2020 20_59.txt"	"prev-exp-BU"
"1309"	"Parameters prev-exp-BU 2175 10_06_2020 20_59.txt"	"prev-exp-BU"
"1310"	"Parameters prev-exp-BU 2176 10_06_2020 21_00.txt"	"prev-exp-BU"
"1311"	"Parameters prev-exp-BU 2177 10_06_2020 21_00.txt"	"prev-exp-BU"
"1312"	"Parameters prev-exp-BU 2178 10_06_2020 21_01.txt"	"prev-exp-BU"
"1313"	"Parameters prev-exp-BU 2179 10_06_2020 21_01.txt"	"prev-exp-BU"
"1314"	"Parameters prev-exp-BU 218 10_06_2020 20_08.txt"	"prev-exp-BU"
"1315"	"Parameters prev-exp-BU 2180 10_06_2020 21_02.txt"	"prev-exp-BU"
"1316"	"Parameters prev-exp-BU 2181 10_06_2020 21_02.txt"	"prev-exp-BU"
"1317"	"Parameters prev-exp-BU 2182 10_06_2020 21_03.txt"	"prev-exp-BU"
"1318"	"Parameters prev-exp-BU 2183 10_06_2020 21_03.txt"	"prev-exp-BU"
"1319"	"Parameters prev-exp-BU 2184 10_06_2020 21_04.txt"	"prev-exp-BU"
"1320"	"Parameters prev-exp-BU 2185 10_06_2020 21_04.txt"	"prev-exp-BU"
"1321"	"Parameters prev-exp-BU 2186 10_06_2020 21_05.txt"	"prev-exp-BU"
"1322"	"Parameters prev-exp-BU 2187 10_06_2020 21_05.txt"	"prev-exp-BU"
"1323"	"Parameters prev-exp-BU 2188 10_06_2020 21_05.txt"	"prev-exp-BU"
"1324"	"Parameters prev-exp-BU 2189 10_06_2020 21_06.txt"	"prev-exp-BU"
"1325"	"Parameters prev-exp-BU 219 10_06_2020 20_08.txt"	"prev-exp-BU"
"1326"	"Parameters prev-exp-BU 2190 10_06_2020 21_06.txt"	"prev-exp-BU"
"1327"	"Parameters prev-exp-BU 2191 10_06_2020 21_07.txt"	"prev-exp-BU"
"1328"	"Parameters prev-exp-BU 2192 10_06_2020 21_07.txt"	"prev-exp-BU"
"1329"	"Parameters prev-exp-BU 2193 10_06_2020 21_08.txt"	"prev-exp-BU"
"1330"	"Parameters prev-exp-BU 2194 10_06_2020 21_08.txt"	"prev-exp-BU"
"1331"	"Parameters prev-exp-BU 2195 10_06_2020 21_09.txt"	"prev-exp-BU"
"1332"	"Parameters prev-exp-BU 2196 10_06_2020 21_09.txt"	"prev-exp-BU"
"1333"	"Parameters prev-exp-BU 2197 10_06_2020 21_09.txt"	"prev-exp-BU"
"1334"	"Parameters prev-exp-BU 2198 10_06_2020 21_10.txt"	"prev-exp-BU"
"1335"	"Parameters prev-exp-BU 2199 10_06_2020 21_10.txt"	"prev-exp-BU"
"1336"	"Parameters prev-exp-BU 22 10_06_2020 18_37.txt"	"prev-exp-BU"
"1337"	"Parameters prev-exp-BU 220 10_06_2020 20_09.txt"	"prev-exp-BU"
"1338"	"Parameters prev-exp-BU 2200 10_06_2020 21_11.txt"	"prev-exp-BU"
"1339"	"Parameters prev-exp-BU 2201 10_06_2020 21_11.txt"	"prev-exp-BU"
"1340"	"Parameters prev-exp-BU 2202 10_06_2020 21_12.txt"	"prev-exp-BU"
"1341"	"Parameters prev-exp-BU 2203 10_06_2020 21_12.txt"	"prev-exp-BU"
"1342"	"Parameters prev-exp-BU 2204 10_06_2020 21_13.txt"	"prev-exp-BU"
"1343"	"Parameters prev-exp-BU 2205 10_06_2020 21_13.txt"	"prev-exp-BU"
"1344"	"Parameters prev-exp-BU 2206 10_06_2020 21_14.txt"	"prev-exp-BU"
"1345"	"Parameters prev-exp-BU 2207 10_06_2020 21_14.txt"	"prev-exp-BU"
"1346"	"Parameters prev-exp-BU 2208 10_06_2020 21_14.txt"	"prev-exp-BU"
"1347"	"Parameters prev-exp-BU 2209 10_06_2020 21_15.txt"	"prev-exp-BU"
"1348"	"Parameters prev-exp-BU 221 10_06_2020 20_09.txt"	"prev-exp-BU"
"1349"	"Parameters prev-exp-BU 2210 10_06_2020 21_15.txt"	"prev-exp-BU"
"1350"	"Parameters prev-exp-BU 2211 10_06_2020 21_16.txt"	"prev-exp-BU"
"1351"	"Parameters prev-exp-BU 2212 10_06_2020 21_16.txt"	"prev-exp-BU"
"1352"	"Parameters prev-exp-BU 2213 10_06_2020 21_17.txt"	"prev-exp-BU"
"1353"	"Parameters prev-exp-BU 2214 10_06_2020 21_17.txt"	"prev-exp-BU"
"1354"	"Parameters prev-exp-BU 2215 10_06_2020 21_18.txt"	"prev-exp-BU"
"1355"	"Parameters prev-exp-BU 2216 10_06_2020 21_18.txt"	"prev-exp-BU"
"1356"	"Parameters prev-exp-BU 2217 10_06_2020 21_19.txt"	"prev-exp-BU"
"1357"	"Parameters prev-exp-BU 2218 10_06_2020 21_19.txt"	"prev-exp-BU"
"1358"	"Parameters prev-exp-BU 2219 10_06_2020 21_19.txt"	"prev-exp-BU"
"1359"	"Parameters prev-exp-BU 222 10_06_2020 20_10.txt"	"prev-exp-BU"
"1360"	"Parameters prev-exp-BU 2220 10_06_2020 21_20.txt"	"prev-exp-BU"
"1361"	"Parameters prev-exp-BU 2221 10_06_2020 21_20.txt"	"prev-exp-BU"
"1362"	"Parameters prev-exp-BU 2222 10_06_2020 21_21.txt"	"prev-exp-BU"
"1363"	"Parameters prev-exp-BU 2223 10_06_2020 21_21.txt"	"prev-exp-BU"
"1364"	"Parameters prev-exp-BU 2224 10_06_2020 21_22.txt"	"prev-exp-BU"
"1365"	"Parameters prev-exp-BU 2225 10_06_2020 21_22.txt"	"prev-exp-BU"
"1366"	"Parameters prev-exp-BU 2226 10_06_2020 21_23.txt"	"prev-exp-BU"
"1367"	"Parameters prev-exp-BU 2227 10_06_2020 21_23.txt"	"prev-exp-BU"
"1368"	"Parameters prev-exp-BU 2228 10_06_2020 21_24.txt"	"prev-exp-BU"
"1369"	"Parameters prev-exp-BU 2229 10_06_2020 21_24.txt"	"prev-exp-BU"
"1370"	"Parameters prev-exp-BU 223 10_06_2020 20_10.txt"	"prev-exp-BU"
"1371"	"Parameters prev-exp-BU 2230 10_06_2020 21_25.txt"	"prev-exp-BU"
"1372"	"Parameters prev-exp-BU 2231 10_06_2020 21_25.txt"	"prev-exp-BU"
"1373"	"Parameters prev-exp-BU 2232 10_06_2020 21_26.txt"	"prev-exp-BU"
"1374"	"Parameters prev-exp-BU 2233 10_06_2020 21_26.txt"	"prev-exp-BU"
"1375"	"Parameters prev-exp-BU 2234 10_06_2020 21_26.txt"	"prev-exp-BU"
"1376"	"Parameters prev-exp-BU 2235 10_06_2020 21_27.txt"	"prev-exp-BU"
"1377"	"Parameters prev-exp-BU 2236 10_06_2020 21_27.txt"	"prev-exp-BU"
"1378"	"Parameters prev-exp-BU 2237 10_06_2020 21_28.txt"	"prev-exp-BU"
"1379"	"Parameters prev-exp-BU 2238 10_06_2020 21_28.txt"	"prev-exp-BU"
